date,country,geo,keyword,search_interest,is_partial
2020-12-01,United States,US,tteokbokki,47,False
2021-01-01,United States,US,tteokbokki,53,False
2021-02-01,United States,US,tteokbokki,53,False
2021-03-01,United States,US,tteokbokki,53,False
2021-04-01,United States,US,tteokbokki,57,False
2021-05-01,United States,US,tteokbokki,58,False
2021-06-01,United States,US,tteokbokki,63,False
2021-07-01,United States,US,tteokbokki,70,False
2021-08-01,United States,US,tteokbokki,63,False
2021-09-01,United States,US,tteokbokki,72,False
2021-10-01,United States,US,tteokbokki,99,False
2021-11-01,United States,US,tteokbokki,71,False
2021-12-01,United States,US,tteokbokki,66,False
2022-01-01,United States,US,tteokbokki,73,False
2022-02-01,United States,US,tteokbokki,69,False
2022-03-01,United States,US,tteokbokki,63,False
2022-04-01,United States,US,tteokbokki,68,False
2022-05-01,United States,US,tteokbokki,67,False
2022-06-01,United States,US,tteokbokki,68,False
2022-07-01,United States,US,tteokbokki,76,False
2022-08-01,United States,US,tteokbokki,73,False
2022-09-01,United States,US,tteokbokki,63,False
2022-10-01,United States,US,tteokbokki,63,False
2022-11-01,United States,US,tteokbokki,68,False
2022-12-01,United States,US,tteokbokki,81,False
2023-01-01,United States,US,tteokbokki,88,False
2023-02-01,United States,US,tteokbokki,77,False
2023-03-01,United States,US,tteokbokki,82,False
2023-04-01,United States,US,tteokbokki,77,False
2023-05-01,United States,US,tteokbokki,76,False
2023-06-01,United States,US,tteokbokki,82,False
2023-07-01,United States,US,tteokbokki,87,False
2023-08-01,United States,US,tteokbokki,82,False
2023-09-01,United States,US,tteokbokki,80,False
2023-10-01,United States,US,tteokbokki,72,False
2023-11-01,United States,US,tteokbokki,86,False
2023-12-01,United States,US,tteokbokki,91,False
2024-01-01,United States,US,tteokbokki,100,False
2024-02-01,United States,US,tteokbokki,86,False
2024-03-01,United States,US,tteokbokki,83,False
2024-04-01,United States,US,tteokbokki,87,False
2024-05-01,United States,US,tteokbokki,76,False
2024-06-01,United States,US,tteokbokki,83,False
2024-07-01,United States,US,tteokbokki,77,False
2024-08-01,United States,US,tteokbokki,74,False
2024-09-01,United States,US,tteokbokki,74,False
2024-10-01,United States,US,tteokbokki,74,False
2024-11-01,United States,US,tteokbokki,82,False
2024-12-01,United States,US,tteokbokki,77,False
2019-01-01,United States,US,korean ramen,55,False
2019-02-01,United States,US,korean ramen,52,False
2019-03-01,United States,US,korean ramen,52,False
2019-04-01,United States,US,korean ramen,49,False
2019-05-01,United States,US,korean ramen,48,False
2019-06-01,United States,US,korean ramen,53,False
2019-07-01,United States,US,korean ramen,52,False
2019-08-01,United States,US,korean ramen,54,False
2019-09-01,United States,US,korean ramen,52,False
2019-10-01,United States,US,korean ramen,51,False
2019-11-01,United States,US,korean ramen,57,False
2019-12-01,United States,US,korean ramen,59,False
2020-01-01,United States,US,korean ramen,63,False
2020-02-01,United States,US,korean ramen,62,False
2020-03-01,United States,US,korean ramen,55,False
2020-04-01,United States,US,korean ramen,65,False
2020-05-01,United States,US,korean ramen,59,False
2020-06-01,United States,US,korean ramen,66,False
2020-07-01,United States,US,korean ramen,63,False
2020-08-01,United States,US,korean ramen,63,False
2020-09-01,United States,US,korean ramen,60,False
2020-10-01,United States,US,korean ramen,63,False
2020-11-01,United States,US,korean ramen,63,False
2020-12-01,United States,US,korean ramen,68,False
2021-01-01,United States,US,korean ramen,76,False
2021-02-01,United States,US,korean ramen,72,False
2021-03-01,United States,US,korean ramen,69,False
2021-04-01,United States,US,korean ramen,72,False
2021-05-01,United States,US,korean ramen,70,False
2021-06-01,United States,US,korean ramen,75,False
2021-07-01,United States,US,korean ramen,82,False
2021-08-01,United States,US,korean ramen,77,False
2021-09-01,United States,US,korean ramen,78,False
2021-10-01,United States,US,korean ramen,88,False
2021-11-01,United States,US,korean ramen,80,False
2021-12-01,United States,US,korean ramen,89,False
2022-01-01,United States,US,korean ramen,94,False
2022-02-01,United States,US,korean ramen,86,False
2022-03-01,United States,US,korean ramen,86,False
2022-04-01,United States,US,korean ramen,78,False
2022-05-01,United States,US,korean ramen,83,False
2022-06-01,United States,US,korean ramen,76,False
2022-07-01,United States,US,korean ramen,90,False
2022-08-01,United States,US,korean ramen,84,False
2022-09-01,United States,US,korean ramen,79,False
2022-10-01,United States,US,korean ramen,83,False
2022-11-01,United States,US,korean ramen,83,False
2022-12-01,United States,US,korean ramen,95,False
2023-01-01,United States,US,korean ramen,94,False
2023-02-01,United States,US,korean ramen,84,False
2023-03-01,United States,US,korean ramen,86,False
2023-04-01,United States,US,korean ramen,84,False
2023-05-01,United States,US,korean ramen,81,False
2023-06-01,United States,US,korean ramen,88,False
2023-07-01,United States,US,korean ramen,90,False
2023-08-01,United States,US,korean ramen,86,False
2023-09-01,United States,US,korean ramen,84,False
2023-10-01,United States,US,korean ramen,81,False
2023-11-01,United States,US,korean ramen,83,False
2023-12-01,United States,US,korean ramen,89,False
2024-01-01,United States,US,korean ramen,100,False
2024-02-01,United States,US,korean ramen,90,False
2024-03-01,United States,US,korean ramen,82,False
2024-04-01,United States,US,korean ramen,76,False
2024-05-01,United States,US,korean ramen,76,False
2024-06-01,United States,US,korean ramen,88,False
2024-07-01,United States,US,korean ramen,77,False
2024-08-01,United States,US,korean ramen,83,False
2024-09-01,United States,US,korean ramen,79,False
2024-10-01,United States,US,korean ramen,76,False
2024-11-01,United States,US,korean ramen,90,False
2024-12-01,United States,US,korean ramen,91,False
2019-01-01,United States,US,bibigo,14,False
2019-02-01,United States,US,bibigo,17,False
2019-03-01,United States,US,bibigo,15,False
2019-04-01,United States,US,bibigo,14,False
2019-05-01,United States,US,bibigo,13,False
2019-06-01,United States,US,bibigo,13,False
2019-07-01,United States,US,bibigo,15,False
2019-08-01,United States,US,bibigo,17,False
2019-09-01,United States,US,bibigo,15,False
2019-10-01,United States,US,bibigo,21,False
2019-11-01,United States,US,bibigo,15,False
2019-12-01,United States,US,bibigo,12,False
2020-01-01,United States,US,bibigo,16,False
2020-02-01,United States,US,bibigo,19,False
2020-03-01,United States,US,bibigo,15,False
2020-04-01,United States,US,bibigo,17,False
2020-05-01,United States,US,bibigo,16,False
2020-06-01,United States,US,bibigo,16,False
2020-07-01,United States,US,bibigo,16,False
2020-08-01,United States,US,bibigo,20,False
2020-09-01,United States,US,bibigo,17,False
2020-10-01,United States,US,bibigo,66,False
2020-11-01,United States,US,bibigo,18,False
2020-12-01,United States,US,bibigo,19,False
2021-01-01,United States,US,bibigo,24,False
2021-02-01,United States,US,bibigo,29,False
2021-03-01,United States,US,bibigo,26,False
2021-04-01,United States,US,bibigo,24,False
2021-05-01,United States,US,bibigo,20,False
2021-06-01,United States,US,bibigo,19,False
2021-07-01,United States,US,bibigo,18,False
2021-08-01,United States,US,bibigo,26,False
2021-09-01,United States,US,bibigo,67,False
2021-10-01,United States,US,bibigo,86,False
2021-11-01,United States,US,bibigo,45,False
2021-12-01,United States,US,bibigo,41,False
2022-01-01,United States,US,bibigo,45,False
2022-02-01,United States,US,bibigo,48,False
2022-03-01,United States,US,bibigo,40,False
2022-04-01,United States,US,bibigo,47,False
2022-05-01,United States,US,bibigo,33,False
2022-06-01,United States,US,bibigo,34,False
2022-07-01,United States,US,bibigo,36,False
2022-08-01,United States,US,bibigo,43,False
2022-09-01,United States,US,bibigo,37,False
2022-10-01,United States,US,bibigo,63,False
2022-11-01,United States,US,bibigo,46,False
2022-12-01,United States,US,bibigo,49,False
2023-01-01,United States,US,bibigo,57,False
2023-02-01,United States,US,bibigo,53,False
2023-03-01,United States,US,bibigo,49,False
2023-04-01,United States,US,bibigo,58,False
2023-05-01,United States,US,bibigo,80,False
2023-06-01,United States,US,bibigo,41,False
2023-07-01,United States,US,bibigo,42,False
2023-08-01,United States,US,bibigo,92,False
2023-09-01,United States,US,bibigo,100,False
2023-10-01,United States,US,bibigo,83,False
2023-11-01,United States,US,bibigo,68,False
2023-12-01,United States,US,bibigo,66,False
2024-01-01,United States,US,bibigo,81,False
2024-02-01,United States,US,bibigo,66,False
2024-03-01,United States,US,bibigo,56,False
2024-04-01,United States,US,bibigo,57,False
2024-05-01,United States,US,bibigo,96,False
2024-06-01,United States,US,bibigo,54,False
2024-07-01,United States,US,bibigo,55,False
2024-08-01,United States,US,bibigo,48,False
2024-09-01,United States,US,bibigo,50,False
2024-10-01,United States,US,bibigo,59,False
2024-11-01,United States,US,bibigo,61,False
2024-12-01,United States,US,bibigo,60,False
2019-01-01,Australia,AU,korean food,53,False
2019-02-01,Australia,AU,korean food,47,False
2019-03-01,Australia,AU,korean food,60,False
2019-04-01,Australia,AU,korean food,66,False
2019-05-01,Australia,AU,korean food,54,False
2019-06-01,Australia,AU,korean food,57,False
2019-07-01,Australia,AU,korean food,57,False
2019-08-01,Australia,AU,korean food,56,False
2019-09-01,Australia,AU,korean food,56,False
2019-10-01,Australia,AU,korean food,58,False
2019-11-01,Australia,AU,korean food,57,False
2019-12-01,Australia,AU,korean food,57,False
2020-01-01,Australia,AU,korean food,56,False
2020-02-01,Australia,AU,korean food,56,False
2020-03-01,Australia,AU,korean food,42,False
2020-04-01,Australia,AU,korean food,39,False
2020-05-01,Australia,AU,korean food,46,False
2020-06-01,Australia,AU,korean food,58,False
2020-07-01,Australia,AU,korean food,55,False
2020-08-01,Australia,AU,korean food,52,False
2020-09-01,Australia,AU,korean food,49,False
2020-10-01,Australia,AU,korean food,49,False
2020-11-01,Australia,AU,korean food,58,False
2020-12-01,Australia,AU,korean food,57,False
2021-01-01,Australia,AU,korean food,60,False
2021-02-01,Australia,AU,korean food,57,False
2021-03-01,Australia,AU,korean food,61,False
2021-04-01,Australia,AU,korean food,65,False
2021-05-01,Australia,AU,korean food,67,False
2021-06-01,Australia,AU,korean food,65,False
2021-07-01,Australia,AU,korean food,58,False
2021-08-01,Australia,AU,korean food,51,False
2021-09-01,Australia,AU,korean food,54,False
2021-10-01,Australia,AU,korean food,66,False
2021-11-01,Australia,AU,korean food,72,False
2021-12-01,Australia,AU,korean food,74,False
2022-01-01,Australia,AU,korean food,81,False
2022-02-01,Australia,AU,korean food,79,False
2022-03-01,Australia,AU,korean food,86,False
2022-04-01,Australia,AU,korean food,93,False
2022-05-01,Australia,AU,korean food,88,False
2022-06-01,Australia,AU,korean food,86,False
2022-07-01,Australia,AU,korean food,87,False
2022-08-01,Australia,AU,korean food,90,False
2022-09-01,Australia,AU,korean food,85,False
2022-10-01,Australia,AU,korean food,85,False
2022-11-01,Australia,AU,korean food,80,False
2022-12-01,Australia,AU,korean food,83,False
2023-01-01,Australia,AU,korean food,87,False
2023-02-01,Australia,AU,korean food,87,False
2023-03-01,Australia,AU,korean food,93,False
2023-04-01,Australia,AU,korean food,100,False
2023-05-01,Australia,AU,korean food,94,False
2023-06-01,Australia,AU,korean food,95,False
2023-07-01,Australia,AU,korean food,100,False
2023-08-01,Australia,AU,korean food,97,False
2023-09-01,Australia,AU,korean food,95,False
2023-10-01,Australia,AU,korean food,86,False
2023-11-01,Australia,AU,korean food,85,False
2023-12-01,Australia,AU,korean food,90,False
2024-01-01,Australia,AU,korean food,95,False
2024-02-01,Australia,AU,korean food,89,False
2024-03-01,Australia,AU,korean food,91,False
2024-04-01,Australia,AU,korean food,91,False
2024-05-01,Australia,AU,korean food,94,False
2024-06-01,Australia,AU,korean food,99,False
2024-07-01,Australia,AU,korean food,84,False
2024-08-01,Australia,AU,korean food,90,False
2024-09-01,Australia,AU,korean food,95,False
2024-10-01,Australia,AU,korean food,91,False
2024-11-01,Australia,AU,korean food,86,False
2024-12-01,Australia,AU,korean food,91,False
2019-01-01,Australia,AU,kimchi,50,False
2019-02-01,Australia,AU,kimchi,50,False
2019-03-01,Australia,AU,kimchi,50,False
2019-04-01,Australia,AU,kimchi,46,False
2019-05-01,Australia,AU,kimchi,50,False
2019-06-01,Australia,AU,kimchi,56,False
2019-07-01,Australia,AU,kimchi,57,False
2019-08-01,Australia,AU,kimchi,55,False
2019-09-01,Australia,AU,kimchi,52,False
2019-10-01,Australia,AU,kimchi,51,False
2019-11-01,Australia,AU,kimchi,54,False
2019-12-01,Australia,AU,kimchi,46,False
2020-01-01,Australia,AU,kimchi,52,False
2020-02-01,Australia,AU,kimchi,55,False
2020-03-01,Australia,AU,kimchi,53,False
2020-04-01,Australia,AU,kimchi,84,False
2020-05-01,Australia,AU,kimchi,87,False
2020-06-01,Australia,AU,kimchi,78,False
2020-07-01,Australia,AU,kimchi,75,False
2020-08-01,Australia,AU,kimchi,75,False
2020-09-01,Australia,AU,kimchi,73,False
2020-10-01,Australia,AU,kimchi,65,False
2020-11-01,Australia,AU,kimchi,62,False
2020-12-01,Australia,AU,kimchi,59,False
2021-01-01,Australia,AU,kimchi,71,False
2021-02-01,Australia,AU,kimchi,63,False
2021-03-01,Australia,AU,kimchi,55,False
2021-04-01,Australia,AU,kimchi,62,False
2021-05-01,Australia,AU,kimchi,66,False
2021-06-01,Australia,AU,kimchi,70,False
2021-07-01,Australia,AU,kimchi,73,False
2021-08-01,Australia,AU,kimchi,74,False
2021-09-01,Australia,AU,kimchi,66,False
2021-10-01,Australia,AU,kimchi,70,False
2021-11-01,Australia,AU,kimchi,59,False
2021-12-01,Australia,AU,kimchi,54,False
2022-01-01,Australia,AU,kimchi,75,False
2022-02-01,Australia,AU,kimchi,70,False
2022-03-01,Australia,AU,kimchi,68,False
2022-04-01,Australia,AU,kimchi,70,False
2022-05-01,Australia,AU,kimchi,69,False
2022-06-01,Australia,AU,kimchi,71,False
2022-07-01,Australia,AU,kimchi,76,False
2022-08-01,Australia,AU,kimchi,68,False
2022-09-01,Australia,AU,kimchi,70,False
2022-10-01,Australia,AU,kimchi,68,False
2022-11-01,Australia,AU,kimchi,68,False
2022-12-01,Australia,AU,kimchi,64,False
2023-01-01,Australia,AU,kimchi,86,False
2023-02-01,Australia,AU,kimchi,78,False
2023-03-01,Australia,AU,kimchi,77,False
2023-04-01,Australia,AU,kimchi,80,False
2023-05-01,Australia,AU,kimchi,83,False
2023-06-01,Australia,AU,kimchi,79,False
2023-07-01,Australia,AU,kimchi,85,False
2023-08-01,Australia,AU,kimchi,84,False
2023-09-01,Australia,AU,kimchi,86,False
2023-10-01,Australia,AU,kimchi,77,False
2023-11-01,Australia,AU,kimchi,67,False
2023-12-01,Australia,AU,kimchi,70,False
2024-01-01,Australia,AU,kimchi,89,False
2024-02-01,Australia,AU,kimchi,82,False
2024-03-01,Australia,AU,kimchi,76,False
2024-04-01,Australia,AU,kimchi,86,False
2024-05-01,Australia,AU,kimchi,88,False
2024-06-01,Australia,AU,kimchi,100,False
2024-07-01,Australia,AU,kimchi,89,False
2024-08-01,Australia,AU,kimchi,85,False
2024-09-01,Australia,AU,kimchi,85,False
2024-10-01,Australia,AU,kimchi,77,False
2024-11-01,Australia,AU,kimchi,70,False
2024-12-01,Australia,AU,kimchi,65,False
2019-01-01,Australia,AU,gochujang,17,False
2019-02-01,Australia,AU,gochujang,16,False
2019-03-01,Australia,AU,gochujang,18,False
2019-04-01,Australia,AU,gochujang,17,False
2019-05-01,Australia,AU,gochujang,29,False
2019-06-01,Australia,AU,gochujang,22,False
2019-07-01,Australia,AU,gochujang,21,False
2019-08-01,Australia,AU,gochujang,22,False
2019-09-01,Australia,AU,gochujang,24,False
2019-10-01,Australia,AU,gochujang,23,False
2019-11-01,Australia,AU,gochujang,23,False
2019-12-01,Australia,AU,gochujang,27,False
2020-01-01,Australia,AU,gochujang,25,False
2020-02-01,Australia,AU,gochujang,27,False
2020-03-01,Australia,AU,gochujang,32,False
2020-04-01,Australia,AU,gochujang,52,False
2020-05-01,Australia,AU,gochujang,55,False
2020-06-01,Australia,AU,gochujang,50,False
2020-07-01,Australia,AU,gochujang,44,False
2020-08-01,Australia,AU,gochujang,48,False
2020-09-01,Australia,AU,gochujang,42,False
2020-10-01,Australia,AU,gochujang,38,False
2020-11-01,Australia,AU,gochujang,34,False
2020-12-01,Australia,AU,gochujang,31,False
2021-01-01,Australia,AU,gochujang,45,False
2021-02-01,Australia,AU,gochujang,38,False
2021-03-01,Australia,AU,gochujang,32,False
2021-04-01,Australia,AU,gochujang,42,False
2021-05-01,Australia,AU,gochujang,40,False
2021-06-01,Australia,AU,gochujang,47,False
2021-07-01,Australia,AU,gochujang,52,False
2021-08-01,Australia,AU,gochujang,54,False
2021-09-01,Australia,AU,gochujang,46,False
2021-10-01,Australia,AU,gochujang,50,False
2021-11-01,Australia,AU,gochujang,38,False
2021-12-01,Australia,AU,gochujang,39,False
2022-01-01,Australia,AU,gochujang,54,False
2022-02-01,Australia,AU,gochujang,53,False
2022-03-01,Australia,AU,gochujang,47,False
2022-04-01,Australia,AU,gochujang,52,False
2022-05-01,Australia,AU,gochujang,58,False
2022-06-01,Australia,AU,gochujang,56,False
2022-07-01,Australia,AU,gochujang,58,False
2022-08-01,Australia,AU,gochujang,61,False
2022-09-01,Australia,AU,gochujang,59,False
2022-10-01,Australia,AU,gochujang,66,False
2022-11-01,Australia,AU,gochujang,61,False
2022-12-01,Australia,AU,gochujang,65,False
2023-01-01,Australia,AU,gochujang,81,False
2023-02-01,Australia,AU,gochujang,66,False
2023-03-01,Australia,AU,gochujang,67,False
2023-04-01,Australia,AU,gochujang,84,False
2023-05-01,Australia,AU,gochujang,82,False
2023-06-01,Australia,AU,gochujang,88,False
2023-07-01,Australia,AU,gochujang,95,False
2023-08-01,Australia,AU,gochujang,83,False
2023-09-01,Australia,AU,gochujang,81,False
2023-10-01,Australia,AU,gochujang,77,False
2023-11-01,Australia,AU,gochujang,73,False
2023-12-01,Australia,AU,gochujang,71,False
2024-01-01,Australia,AU,gochujang,97,False
2024-02-01,Australia,AU,gochujang,85,False
2024-03-01,Australia,AU,gochujang,86,False
2024-04-01,Australia,AU,gochujang,100,False
2024-05-01,Australia,AU,gochujang,100,False
2024-06-01,Australia,AU,gochujang,86,False
2024-07-01,Australia,AU,gochujang,89,False
2024-08-01,Australia,AU,gochujang,99,False
2024-09-01,Australia,AU,gochujang,98,False
2024-10-01,Australia,AU,gochujang,97,False
2024-11-01,Australia,AU,gochujang,91,False
2024-12-01,Australia,AU,gochujang,83,False
2019-01-01,Australia,AU,tteokbokki,22,False
2019-02-01,Australia,AU,tteokbokki,14,False
2019-03-01,Australia,AU,tteokbokki,26,False
2019-04-01,Australia,AU,tteokbokki,28,False
2019-05-01,Australia,AU,tteokbokki,25,False
2019-06-01,Australia,AU,tteokbokki,24,False
2019-07-01,Australia,AU,tteokbokki,27,False
2019-08-01,Australia,AU,tteokbokki,24,False
2019-09-01,Australia,AU,tteokbokki,27,False
2019-10-01,Australia,AU,tteokbokki,25,False
2019-11-01,Australia,AU,tteokbokki,27,False
2019-12-01,Australia,AU,tteokbokki,24,False
2020-01-01,Australia,AU,tteokbokki,32,False
2020-02-01,Australia,AU,tteokbokki,33,False
2020-03-01,Australia,AU,tteokbokki,29,False
2020-04-01,Australia,AU,tteokbokki,52,False
2020-05-01,Australia,AU,tteokbokki,49,False
2020-06-01,Australia,AU,tteokbokki,49,False
2020-07-01,Australia,AU,tteokbokki,49,False
2020-08-01,Australia,AU,tteokbokki,38,False
2020-09-01,Australia,AU,tteokbokki,41,False
2020-10-01,Australia,AU,tteokbokki,32,False
2020-11-01,Australia,AU,tteokbokki,33,False
2020-12-01,Australia,AU,tteokbokki,33,False
2021-01-01,Australia,AU,tteokbokki,43,False
2021-02-01,Australia,AU,tteokbokki,35,False
2021-03-01,Australia,AU,tteokbokki,36,False
2021-04-01,Australia,AU,tteokbokki,43,False
2021-05-01,Australia,AU,tteokbokki,47,False
2021-06-01,Australia,AU,tteokbokki,50,False
2021-07-01,Australia,AU,tteokbokki,56,False
2021-08-01,Australia,AU,tteokbokki,57,False
2021-09-01,Australia,AU,tteokbokki,69,False
2021-10-01,Australia,AU,tteokbokki,78,False
2021-11-01,Australia,AU,tteokbokki,53,False
2021-12-01,Australia,AU,tteokbokki,43,False
2022-01-01,Australia,AU,tteokbokki,58,False
2022-02-01,Australia,AU,tteokbokki,49,False
2022-03-01,Australia,AU,tteokbokki,52,False
2022-04-01,Australia,AU,tteokbokki,60,False
2022-05-01,Australia,AU,tteokbokki,56,False
2022-06-01,Australia,AU,tteokbokki,60,False
2022-07-01,Australia,AU,tteokbokki,65,False
2022-08-01,Australia,AU,tteokbokki,69,False
2022-09-01,Australia,AU,tteokbokki,66,False
2022-10-01,Australia,AU,tteokbokki,62,False
2022-11-01,Australia,AU,tteokbokki,58,False
2022-12-01,Australia,AU,tteokbokki,70,False
2023-01-01,Australia,AU,tteokbokki,86,False
2023-02-01,Australia,AU,tteokbokki,78,False
2023-03-01,Australia,AU,tteokbokki,80,False
2023-04-01,Australia,AU,tteokbokki,89,False
2023-05-01,Australia,AU,tteokbokki,93,False
2023-06-01,Australia,AU,tteokbokki,100,False
2023-07-01,Australia,AU,tteokbokki,93,False
2023-08-01,Australia,AU,tteokbokki,93,False
2023-09-01,Australia,AU,tteokbokki,87,False
2023-10-01,Australia,AU,tteokbokki,75,False
2023-11-01,Australia,AU,tteokbokki,81,False
2023-12-01,Australia,AU,tteokbokki,94,False
2024-01-01,Australia,AU,tteokbokki,89,False
2024-02-01,Australia,AU,tteokbokki,83,False
2024-03-01,Australia,AU,tteokbokki,84,False
2024-04-01,Australia,AU,tteokbokki,87,False
2024-05-01,Australia,AU,tteokbokki,83,False
2024-06-01,Australia,AU,tteokbokki,85,False
2024-07-01,Australia,AU,tteokbokki,77,False
2024-08-01,Australia,AU,tteokbokki,82,False
2024-09-01,Australia,AU,tteokbokki,83,False
2024-10-01,Australia,AU,tteokbokki,72,False
2024-11-01,Australia,AU,tteokbokki,68,False
2024-12-01,Australia,AU,tteokbokki,71,False
2019-01-01,Australia,AU,korean ramen,40,False
2019-02-01,Australia,AU,korean ramen,37,False
2019-03-01,Australia,AU,korean ramen,39,False
2019-04-01,Australia,AU,korean ramen,52,False
2019-05-01,Australia,AU,korean ramen,48,False
2019-06-01,Australia,AU,korean ramen,49,False
2019-07-01,Australia,AU,korean ramen,46,False
2019-08-01,Australia,AU,korean ramen,55,False
2019-09-01,Australia,AU,korean ramen,57,False
2019-10-01,Australia,AU,korean ramen,48,False
2019-11-01,Australia,AU,korean ramen,50,False
2019-12-01,Australia,AU,korean ramen,38,False
2020-01-01,Australia,AU,korean ramen,53,False
2020-02-01,Australia,AU,korean ramen,44,False
2020-03-01,Australia,AU,korean ramen,44,False
2020-04-01,Australia,AU,korean ramen,56,False
2020-05-01,Australia,AU,korean ramen,57,False
2020-06-01,Australia,AU,korean ramen,72,False
2020-07-01,Australia,AU,korean ramen,56,False
2020-08-01,Australia,AU,korean ramen,51,False
2020-09-01,Australia,AU,korean ramen,56,False
2020-10-01,Australia,AU,korean ramen,46,False
2020-11-01,Australia,AU,korean ramen,46,False
2020-12-01,Australia,AU,korean ramen,73,False
2021-01-01,Australia,AU,korean ramen,75,False
2021-02-01,Australia,AU,korean ramen,49,False
2021-03-01,Australia,AU,korean ramen,63,False
2021-04-01,Australia,AU,korean ramen,60,False
2021-05-01,Australia,AU,korean ramen,65,False
2021-06-01,Australia,AU,korean ramen,73,False
2021-07-01,Australia,AU,korean ramen,66,False
2021-08-01,Australia,AU,korean ramen,54,False
2021-09-01,Australia,AU,korean ramen,61,False
2021-10-01,Australia,AU,korean ramen,64,False
2021-11-01,Australia,AU,korean ramen,61,False
2021-12-01,Australia,AU,korean ramen,61,False
2022-01-01,Australia,AU,korean ramen,79,False
2022-02-01,Australia,AU,korean ramen,80,False
2022-03-01,Australia,AU,korean ramen,70,False
2022-04-01,Australia,AU,korean ramen,78,False
2022-05-01,Australia,AU,korean ramen,79,False
2022-06-01,Australia,AU,korean ramen,89,False
2022-07-01,Australia,AU,korean ramen,77,False
2022-08-01,Australia,AU,korean ramen,76,False
2022-09-01,Australia,AU,korean ramen,80,False
2022-10-01,Australia,AU,korean ramen,74,False
2022-11-01,Australia,AU,korean ramen,55,False
2022-12-01,Australia,AU,korean ramen,73,False
2023-01-01,Australia,AU,korean ramen,79,False
2023-02-01,Australia,AU,korean ramen,70,False
2023-03-01,Australia,AU,korean ramen,68,False
2023-04-01,Australia,AU,korean ramen,95,False
2023-05-01,Australia,AU,korean ramen,92,False
2023-06-01,Australia,AU,korean ramen,90,False
2023-07-01,Australia,AU,korean ramen,99,False
2023-08-01,Australia,AU,korean ramen,90,False
2023-09-01,Australia,AU,korean ramen,69,False
2023-10-01,Australia,AU,korean ramen,63,False
2023-11-01,Australia,AU,korean ramen,70,False
2023-12-01,Australia,AU,korean ramen,71,False
2024-01-01,Australia,AU,korean ramen,82,False
2024-02-01,Australia,AU,korean ramen,62,False
2024-03-01,Australia,AU,korean ramen,80,False
2024-04-01,Australia,AU,korean ramen,95,False
2024-05-01,Australia,AU,korean ramen,93,False
2024-06-01,Australia,AU,korean ramen,100,False
2024-07-01,Australia,AU,korean ramen,82,False
2024-08-01,Australia,AU,korean ramen,97,False
2024-09-01,Australia,AU,korean ramen,80,False
2024-10-01,Australia,AU,korean ramen,77,False
2024-11-01,Australia,AU,korean ramen,67,False
2024-12-01,Australia,AU,korean ramen,69,False
2019-01-01,Australia,AU,bibigo,0,False
2019-02-01,Australia,AU,bibigo,0,False
2019-03-01,Australia,AU,bibigo,0,False
2019-04-01,Australia,AU,bibigo,0,False
2019-05-01,Australia,AU,bibigo,0,False
2019-06-01,Australia,AU,bibigo,0,False
2019-07-01,Australia,AU,bibigo,0,False
2019-08-01,Australia,AU,bibigo,0,False
2019-09-01,Australia,AU,bibigo,0,False
2019-10-01,Australia,AU,bibigo,0,False
2019-11-01,Australia,AU,bibigo,0,False
2019-12-01,Australia,AU,bibigo,0,False
2020-01-01,Australia,AU,bibigo,0,False
2020-02-01,Australia,AU,bibigo,0,False
2020-03-01,Australia,AU,bibigo,14,False
2020-04-01,Australia,AU,bibigo,0,False
2020-05-01,Australia,AU,bibigo,20,False
2020-06-01,Australia,AU,bibigo,0,False
2020-07-01,Australia,AU,bibigo,15,False
2020-08-01,Australia,AU,bibigo,0,False
2020-09-01,Australia,AU,bibigo,0,False
2020-10-01,Australia,AU,bibigo,23,False
2020-11-01,Australia,AU,bibigo,0,False
2020-12-01,Australia,AU,bibigo,0,False
2021-01-01,Australia,AU,bibigo,17,False
2021-02-01,Australia,AU,bibigo,0,False
2021-03-01,Australia,AU,bibigo,0,False
2021-04-01,Australia,AU,bibigo,0,False
2021-05-01,Australia,AU,bibigo,20,False
2021-06-01,Australia,AU,bibigo,0,False
2021-07-01,Australia,AU,bibigo,15,False
2021-08-01,Australia,AU,bibigo,0,False
2021-09-01,Australia,AU,bibigo,38,False
2021-10-01,Australia,AU,bibigo,43,False
2021-11-01,Australia,AU,bibigo,15,False
2021-12-01,Australia,AU,bibigo,0,False
2022-01-01,Australia,AU,bibigo,28,False
2022-02-01,Australia,AU,bibigo,23,False
2022-03-01,Australia,AU,bibigo,32,False
2022-04-01,Australia,AU,bibigo,25,False
2022-05-01,Australia,AU,bibigo,20,False
2022-06-01,Australia,AU,bibigo,0,False
2022-07-01,Australia,AU,bibigo,23,False
2022-08-01,Australia,AU,bibigo,19,False
2022-09-01,Australia,AU,bibigo,0,False
2022-10-01,Australia,AU,bibigo,33,False
2022-11-01,Australia,AU,bibigo,26,False
2022-12-01,Australia,AU,bibigo,42,False
2023-01-01,Australia,AU,bibigo,53,False
2023-02-01,Australia,AU,bibigo,72,False
2023-03-01,Australia,AU,bibigo,61,False
2023-04-01,Australia,AU,bibigo,74,False
2023-05-01,Australia,AU,bibigo,58,False
2023-06-01,Australia,AU,bibigo,51,False
2023-07-01,Australia,AU,bibigo,52,False
2023-08-01,Australia,AU,bibigo,64,False
2023-09-01,Australia,AU,bibigo,59,False
